Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	Num_ref_contigs	Num_query_contigs	ANI_5_percentile	ANI_95_percentile	Standard_deviation	Ref_90_ctg_len	Ref_50_ctg_len	Ref_10_ctg_len	Query_90_ctg_len	Query_50_ctg_len	Query_10_ctg_len	Avg_chain_len	Total_bases_covered
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865597_bin.1.fna	87.33	17.70	18.93	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865597_bin.1_k141_70	446	910	86.83	87.73	4.73	23142	7543	2614	8739	3801	2268	2616	832014
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132039_bin.2.fna	85.73	30.77	24.91	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132039_bin.2_k141_174	446	75	85.29	86.03	3.82	23142	7543	2614	194556	48548	8942	4192	1446248
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131766_bin.2.fna	99.04	93.41	85.15	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131766_bin.2_k141_326	446	63	99.22	99.16	1.25	23142	7543	2614	204127	59212	15710	8425	4389739
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132101_bin.1.fna	99.34	94.25	89.69	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132101_bin.1_k141_437	446	67	99.39	99.38	0.63	23142	7543	2614	141606	52303	18981	8667	4429293
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131754_bin.1.fna	86.08	30.65	24.93	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131754_bin.1_k141_92	446	39	85.69	86.33	3.41	23142	7543	2614	419493	82998	10721	4473	1440312
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131774_bin.1.fna	85.50	27.73	22.29	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131774_bin.1_k141_12	446	60	85.04	85.84	4.25	23142	7543	2614	228123	67612	1562	4124	1303277
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131917_bin.1.fna	93.94	86.85	75.23	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131917_bin.1_k141_159	446	55	94.11	94.08	2.17	23142	7543	2614	355628	21888	3222	7461	4081262
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132073_bin.2.fna	86.54	20.30	19.61	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132073_bin.2_k141_45	446	967	86.13	86.83	3.87	23142	7543	2614	10052	3766	1863	3028	954010
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131798_bin.3.fna	99.31	95.20	89.27	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131798_bin.3_k141_296	446	77	99.35	99.34	0.63	23142	7543	2614	134295	47875	6316	8636	4473625
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865620_bin.2.fna	99.34	71.99	90.47	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865620_bin.2_k141_7	446	1513	99.37	99.37	0.71	23142	7543	2614	4504	1933	1121	2185	3383243
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865609_bin.5.fna	99.26	94.46	90.16	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865609_bin.5_k141_325	446	86	99.29	99.30	0.64	23142	7543	2614	139643	41624	8634	8281	4438901
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132057_bin.3.fna	99.34	95.51	83.55	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132057_bin.3_k141_493	446	73	99.38	99.38	0.60	23142	7543	2614	185738	44055	6990	8500	4488196
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865788_bin.1.fna	99.26	96.10	87.23	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865788_bin.1_k141_329	446	160	99.30	99.30	0.60	23142	7543	2614	76798	22426	5245	7603	4516379
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865501_bin.1.fna	99.26	90.11	90.25	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865501_bin.1_k141_143	446	651	99.33	99.31	0.65	23142	7543	2614	14543	4904	2024	4401	4234532
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865617_bin.1.fna	94.74	87.86	75.12	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865617_bin.1_k141_279	446	184	94.88	94.87	2.19	23142	7543	2614	82691	17777	2558	6681	4129110
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865677_bin.4.fna	94.74	87.30	77.26	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865677_bin.4_k141_340	446	165	94.89	94.89	2.15	23142	7543	2614	74015	22421	5341	6849	4102755
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131732_bin.1.fna	94.69	82.67	72.35	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131732_bin.1_k141_20	446	555	94.84	94.83	2.29	23142	7543	2614	21937	6090	2249	4692	3885172
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/FerrettiP_2018_SRR5273965_bin.7.fna	86.01	29.97	24.23	DianaHT_2018_SRR6795030_bin.2_k141_140	FerrettiP_2018_SRR5273965_bin.7_k119_10	446	79	85.62	86.26	3.35	23142	7543	2614	210630	31737	1440	4347	1408445
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132161_bin.6.fna	99.31	95.95	87.40	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132161_bin.6_k141_224	446	76	99.35	99.34	0.63	23142	7543	2614	134295	50070	11932	8621	4508930
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865691_bin.2.fna	99.28	93.87	81.83	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865691_bin.2_k141_68	446	517	99.31	99.31	0.55	23142	7543	2614	23551	6542	1908	5117	4411198
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131772_bin.2.fna	85.50	27.71	22.35	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131772_bin.2_k141_211	446	49	85.02	85.81	4.21	23142	7543	2614	284490	106214	21858	4120	1302001
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132011_bin.3.fna	85.30	25.82	21.60	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132011_bin.3_k141_154	446	336	84.86	85.70	4.28	23142	7543	2614	36059	11109	3880	3840	1213525
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865826_bin.1.fna	99.10	92.54	84.27	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865826_bin.1_k141_56	446	560	99.16	99.17	0.79	23142	7543	2614	19282	6618	2417	4964	4348955
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132089_bin.3.fna	84.92	24.11	20.28	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132089_bin.3_k141_218	446	151	84.47	85.33	4.08	23142	7543	2614	87262	25573	2398	3788	1132834
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131884_bin.1.fna	94.74	88.61	75.37	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131884_bin.1_k141_138	446	66	94.92	94.88	2.21	23142	7543	2614	216349	48101	8967	7462	4163995
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865515_bin.2.fna	99.26	91.95	89.05	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865515_bin.2_k141_87	446	586	99.30	99.31	0.63	23142	7543	2614	17735	5320	2091	4860	4320937
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865836_bin.3.fna	85.55	27.87	21.91	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865836_bin.3_k141_264	446	69	85.09	85.90	4.26	23142	7543	2614	217965	51961	4772	4157	1309658
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131706_bin.2.fna	85.51	27.78	22.52	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131706_bin.2_k141_462	446	46	85.04	85.84	4.21	23142	7543	2614	304317	102290	26648	4131	1305452
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865616_bin.6.fna	94.75	89.13	74.92	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865616_bin.6_k141_828	446	52	94.91	94.88	2.15	23142	7543	2614	222529	86645	5904	7547	4188815
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132019_bin.4.fna	85.50	27.70	22.31	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132019_bin.4_k141_37	446	85	85.03	85.82	4.23	23142	7543	2614	189364	41662	1368	4094	1301923
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865830_bin.1.fna	99.46	96.09	83.67	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865830_bin.1_k141_248	446	83	99.50	99.50	0.52	23142	7543	2614	185752	34534	6975	8584	4515550
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131834_bin.1.fna	85.50	27.71	22.29	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131834_bin.1_k141_19	446	62	85.04	85.83	4.25	23142	7543	2614	212859	45394	2124	4121	1302284
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865551_bin.2.fna	85.54	26.55	21.36	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865551_bin.2_k141_186	446	134	85.07	85.88	4.28	23142	7543	2614	105049	34192	6561	3986	1247874
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865558_bin.7.fna	86.51	19.61	19.67	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865558_bin.7_k141_128	446	845	86.06	86.83	4.07	23142	7543	2614	11367	3834	1947	3167	921719
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/DianaHT_2018_SRR6795041_bin.7.fna	98.92	64.56	88.36	DianaHT_2018_SRR6795030_bin.2_k141_140	DianaHT_2018_SRR6795041_bin.7_k141_41	446	924	98.96	98.96	0.96	23142	7543	2614	6105	3102	1970	2939	3033821
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865417_bin.4.fna	86.08	29.89	24.60	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865417_bin.4_k141_164	446	169	85.63	86.43	4.56	23142	7543	2614	92295	20980	4709	3979	1404826
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131740_bin.1.fna	85.49	27.59	22.47	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131740_bin.1_k141_27	446	82	85.02	85.80	4.26	23142	7543	2614	181823	26648	1943	4090	1296737
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132029_bin.4.fna	85.71	29.37	23.74	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132029_bin.4_k141_331	446	64	85.31	86.05	3.82	23142	7543	2614	187437	66468	21305	4145	1380307
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865835_bin.1.fna	85.55	27.69	21.83	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865835_bin.1_k141_75	446	71	85.08	85.88	4.29	23142	7543	2614	170646	62147	14954	4118	1301371
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131901_bin.2.fna	85.48	27.69	22.28	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131901_bin.2_k141_26	446	80	85.01	85.79	4.20	23142	7543	2614	198937	32830	1851	4104	1301258
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131844_bin.2.fna	99.30	95.21	87.80	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131844_bin.2_k141_119	446	57	99.34	99.34	0.55	23142	7543	2614	201291	49455	13476	8394	4474518
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131925_bin.4.fna	84.77	23.51	20.92	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131925_bin.4_k141_120	446	87	84.39	85.13	3.85	23142	7543	2614	151586	45057	11569	3809	1104649
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865674_bin.5.fna	86.51	16.46	14.34	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865674_bin.5_k141_43	446	1261	86.05	86.89	4.29	23142	7543	2614	8544	3044	1272	2783	773731
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865829_bin.5.fna	99.29	73.46	82.10	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865829_bin.5_k141_28	446	741	99.36	99.36	0.71	23142	7543	2614	11424	4016	2194	3831	3452175
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865506_bin.3.fna	85.72	29.45	24.23	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865506_bin.3_k141_363	446	60	85.27	86.08	3.66	23142	7543	2614	232272	80855	19291	4193	1383752
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131746_bin.5.fna	87.62	37.42	35.63	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131746_bin.5_k141_289	446	85	87.27	88.00	4.19	23142	7543	2614	120454	48941	10897	4726	1758423
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132041_bin.3.fna	85.44	27.41	22.35	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132041_bin.3_k141_407	446	58	84.96	85.76	4.27	23142	7543	2614	194166	108676	13033	4116	1288318
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865839_bin.1.fna	87.63	37.49	33.52	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865839_bin.1_k141_1169	446	59	87.21	87.94	4.30	23142	7543	2614	211445	61438	7003	4472	1762018
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131830_bin.1.fna	86.09	30.63	25.16	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131830_bin.1_k141_22	446	42	85.71	86.34	3.41	23142	7543	2614	410477	83084	20114	4457	1439647
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865550_bin.1.fna	99.31	92.92	87.73	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865550_bin.1_k141_64	446	196	99.34	99.34	0.56	23142	7543	2614	64686	16829	1646	7555	4366901
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131768_bin.3.fna	85.94	27.13	24.75	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131768_bin.3_k141_325	446	69	85.50	86.29	3.69	23142	7543	2614	188341	39032	10020	4180	1275000
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131856_bin.2.fna	86.04	30.10	25.14	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131856_bin.2_k141_77	446	144	85.67	86.33	3.41	23142	7543	2614	83924	25607	6026	4378	1414309
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865834_bin.1.fna	85.59	27.93	21.01	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865834_bin.1_k141_117	446	75	85.10	85.93	4.30	23142	7543	2614	213376	43626	8317	4166	1312428
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865837_bin.9.fna	85.50	27.60	22.28	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865837_bin.9_k141_775	446	54	85.03	85.81	4.22	23142	7543	2614	255468	94869	15205	4131	1297165
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132063_bin.1.fna	94.74	88.41	74.59	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132063_bin.1_k141_77	446	57	94.88	94.88	2.10	23142	7543	2614	233909	67939	7824	7526	4154881
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131854_bin.3.fna	99.30	96.42	85.80	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131854_bin.3_k141_169	446	51	99.34	99.34	0.62	23142	7543	2614	219310	74970	12642	8680	4531306
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865502_bin.3.fna	99.46	95.20	88.85	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865502_bin.3_k141_319	446	62	99.49	99.49	0.50	23142	7543	2614	213154	50907	17984	8720	4473727
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865822_bin.3.fna	85.58	26.94	21.80	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865822_bin.3_k141_86	446	441	85.21	85.92	3.86	23142	7543	2614	26817	8741	3265	3638	1266259
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132025_bin.3.fna	99.26	95.86	88.76	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132025_bin.3_k141_224	446	99	99.31	99.31	0.66	23142	7543	2614	111862	35393	6931	8220	4504800
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/DianaHT_2018_SRR6795057_bin.7.fna	99.15	95.59	85.86	DianaHT_2018_SRR6795030_bin.2_k141_140	DianaHT_2018_SRR6795057_bin.7_k141_420	446	80	99.21	99.21	0.81	23142	7543	2614	151228	46543	6399	8508	4492253
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132189_bin.2.fna	93.95	86.42	78.88	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132189_bin.2_k141_57	446	23	94.12	94.08	2.17	23142	7543	2614	533986	189452	19618	7506	4061099
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131919_bin.2.fna	86.08	30.56	24.72	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131919_bin.2_k141_374	446	46	85.71	86.39	3.49	23142	7543	2614	408388	78974	13045	4432	1436106
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865729_bin.1.fna	99.06	90.78	77.34	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865729_bin.1_k141_83	446	558	99.13	99.12	0.80	23142	7543	2614	20982	6506	2268	4960	4266260
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131722_bin.1.fna	93.95	86.00	79.06	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131722_bin.1_k141_286	446	31	94.13	94.09	2.17	23142	7543	2614	326100	148048	14811	7415	4041589
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132013_bin.2.fna	99.44	62.93	79.10	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132013_bin.2_k141_10	446	1765	99.47	99.47	0.67	23142	7543	2614	3635	1694	1100	1885	2957162
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865504_bin.3.fna	99.35	94.16	89.89	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865504_bin.3_k141_86	446	359	99.40	99.39	0.58	23142	7543	2614	30944	8803	2405	5876	4424826
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131800_bin.1.fna	94.74	86.65	78.96	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131800_bin.1_k141_67	446	193	94.89	94.88	2.11	23142	7543	2614	58778	19267	3447	6643	4072168
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865803_bin.1.fna	87.67	36.75	34.28	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865803_bin.1_k141_88	446	33	87.31	88.05	4.28	23142	7543	2614	288467	111770	9420	4451	1727145
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131888_bin.1.fna	93.94	85.74	78.88	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131888_bin.1_k141_66	446	51	94.12	94.08	2.17	23142	7543	2614	228967	83587	8952	7234	4029421
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132175_bin.1.fna	94.14	84.13	79.09	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132175_bin.1_k141_90	446	27	94.32	94.29	2.11	23142	7543	2614	392322	141462	12399	7502	3953684
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131905_bin.1.fna	99.46	96.59	85.48	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131905_bin.1_k141_22	446	68	99.49	99.49	0.49	23142	7543	2614	198150	36314	2606	8645	4539042
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131852_bin.3.fna	95.59	36.24	59.10	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131852_bin.3_k141_12	446	1561	95.70	95.72	2.15	23142	7543	2614	2915	1604	1083	1600	1702941
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131999_bin.5.fna	85.60	29.97	24.40	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131999_bin.5_k141_305	446	88	85.12	85.91	3.74	23142	7543	2614	162744	43165	7942	4118	1408466
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131786_bin.1.fna	93.94	86.82	78.11	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131786_bin.1_k141_105	446	39	94.12	94.09	2.17	23142	7543	2614	355939	98806	3222	7432	4080179
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132223_bin.3.fna	99.31	96.68	88.39	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132223_bin.3_k141_459	446	104	99.35	99.34	0.62	23142	7543	2614	125356	30541	4691	8246	4543590
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132187_bin.3.fna	99.30	95.52	86.56	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132187_bin.3_k141_116	446	48	99.34	99.33	0.57	23142	7543	2614	348227	44037	1555	8599	4489107
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3131696_bin.2.fna	94.74	89.08	75.65	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3131696_bin.2_k141_58	446	66	94.87	94.89	2.20	23142	7543	2614	216765	62711	9306	7475	4186325
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GasparriniAJ_2019_SRR9865694_bin.1.fna	87.67	36.64	34.20	DianaHT_2018_SRR6795030_bin.2_k141_140	GasparriniAJ_2019_SRR9865694_bin.1_k141_741	446	41	87.25	88.04	4.25	23142	7543	2614	287450	94062	17523	4471	1721637
ELGG_part_2/DianaHT_2018_SRR6795030_bin.2.fna	ELGG_part_2/GibsonMK_2016_SRR3132127_bin.1.fna	85.50	27.71	22.45	DianaHT_2018_SRR6795030_bin.2_k141_140	GibsonMK_2016_SRR3132127_bin.1_k141_514	446	42	85.02	85.81	4.20	23142	7543	2614	228642	122120	26648	4133	1302131
